METER NUMBER,BLOCK/LIMITS,STREET,SIDE,DISTRICT,MANUFACTURER,MODEL,RATE,FROM DAY,TO DAY,FROM TIME,TO TIME,LIMIT HR,LIMIT MIN,TIMER,STATUS,INSTALLED,MAINTENANCE ROUTE
CAL01,LOT,CALLOWHILL,N,80,METRIC,P&D,$8.00 ,SUN,SAT,0600A,1159P,24,,24HR,"I		",12/17/14,1-NEQ
1229138,200,N 3,W,12,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1229139,200,N 3,W,12,D-E,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",1/1/82,1-NEQ
1229139,200,N 3,W,12,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1229142,200,N 3,W,12,D,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",7/19/89,1-NEQ
1229142,200,N 3,W,12,D,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",7/19/89,1-NEQ
1229148,200,N 3,W,12,D,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",7/19/89,1-NEQ
1229148,200,N 3,W,12,D,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",7/19/89,1-NEQ
1229153,201,N 3,E,12,D-E-HP,80,$2.50 ,MON,SAT,0800A,0630P,2,,2HR,"I		",1/1/82,1-NEQ
1229154,201,N 3,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1229155,201,N 3,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",7/19/89,1-NEQ
1229156,201,N 3,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",7/19/89,1-NEQ
1229157,201,N 3,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",7/19/89,1-NEQ
1229162,200,N 9,E,12,D,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1229164,200,N 9,E,12,D,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1229165,200,N 9,E,12,D,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1229167,200,N 9,E,12,D,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230001,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230002,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230003,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230004,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230005,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230006,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230007,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,1-NEQ
1230008,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230009,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230010,100,N 13,W,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230013,1100,RACE,S,12,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230014,1100,RACE,S,12,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230015,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230016,1100,RACE,S,12,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230017,1100,RACE,S,12,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230018,1100,RACE,S,12,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230019,1100,RACE,S,12,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230021,100,N 11,E,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230023,100,N 11,E,12,D,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230024,100,N 11,E,12,D,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230025,1100,RACE,S,12,D-E-HP,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230026,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230027,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230028,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230029,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230030,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230031,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230032,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230033,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230034,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230035,1100,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,1-NEQ
1230038,101,N 11,E,12,D-E-HP,80,$2.50 ,MON,SAT,0800A,0800P,2,,2HR,"I		",1/1/82,1-NEQ
1230039,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230040,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230041,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230042,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230043,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230044,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230045,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230046,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230047,101,N 11,E,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230050,1000,RACE,S,12,D-E,80,$2.50 ,MON,SAT,0800A,0800P,2,,2HR,"I		",1/1/82,1-NEQ
1230051,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230052,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230053,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230054,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230055,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230056,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230058,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230059,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230060,1000,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230061,1000,RACE,S,12,D-E-HP,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230064,100,N 10,W,12,D-E,80,$2.50 ,MON,SAT,0800A,0800P,2,,2HR,"I		",1/1/82,1-NEQ
1230065,100,N 10,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230066,100,N 10,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230067,100,N 10,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230068,100,N 10,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230069,100,N 10,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230070,100,N 10,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230071,100,N 10,E,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230075,900,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230076,900,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230077,900,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230078,900,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230079,900,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230080,900,RACE,S,12,D-E-HP,80,$2.50 ,MON,SAT,0800A,0800P,2,,2HR,"I		",1/1/82,1-NEQ
1230089,400,RACE,S,12,D,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230090,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230091,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230092,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230093,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230094,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230095,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230096,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230097,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230098,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230099,100,N 9,W,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230100,100,N 9,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230103,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230104,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230105,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230106,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230107,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230108,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230109,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230110,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230111,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230112,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230113,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230114,800,RACE,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,3HR,"R		",1/1/82,1-NEQ
1230133,300,RACE,S,12,D-E,80,$2.50 ,MON,SAT,0800A,0630P,3,,3HR,"I		",1/1/82,1-NEQ
1230134,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230135,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230136,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230137,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230138,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230139,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230140,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230141,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230142,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230143,300,RACE,S,12,D-E,80,$1.00 ,MON,SAT,0800A,0630P,3,,3HR,"R		",1/1/82,1-NEQ
1230147,200,RACE,S,12,D-E,80,$2.50 ,SUN,SAT,0800A,0630P,3,,2HR,"I		",1/1/82,1-NEQ
1230148,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230149,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230150,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230151,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230152,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230153,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230154,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230155,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230156,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230157,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230158,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230159,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230160,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230161,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230162,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230163,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230164,200,RACE,S,12,D-E,80,$2.00 ,SUN,SAT,0800A,0630P,3,,2HR,"R		",1/1/82,1-NEQ
1230167,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230168,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230169,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230170,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230171,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230172,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230173,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230174,900,CHERRY,S,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230175,900,CHERRY,S,12,D-E-HP,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230178,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230179,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230180,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230181,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230182,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230183,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230184,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230185,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230186,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230187,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230188,1001,CHERRY,N,12,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230189,1001,CHERRY,N,12,D-E-HP,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230193,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230194,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230196,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230197,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230198,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230199,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1230200,1301,CHERRY,N,12,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,1-NEQ
1320001,501,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320001,501,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320002,501,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320002,501,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320003,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320003,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320004,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320004,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320005,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320005,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320006,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320006,401,N BROAD,E,13,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320007,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320007,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320008,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320008,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320009,401,N BROAD,E,13,D-E,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",1/2/60,1-NEQ
1320009,401,N BROAD,E,13,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",1/2/60,1-NEQ
1320010,401,N BROAD,E,13,D-E,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",1/2/60,1-NEQ
1320010,401,N BROAD,E,13,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",1/2/60,1-NEQ
1320011,401,N BROAD,E,13,D-E,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",1/2/60,1-NEQ
1320011,401,N BROAD,E,13,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",1/2/60,1-NEQ
1320012,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320012,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320013,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320013,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320014,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320014,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320015,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320015,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320016,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320016,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320017,401,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",1/2/60,1-NEQ
1320017,401,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0630P,2,,2HR,"I		",1/2/60,1-NEQ
1320018,301,N BROAD,E,13,D-E,80,$2.00 ,MON,FRI,0930A,0400P,2,,2HR,"R		",3/12/87,1-NEQ
1320018,301,N BROAD,E,13,D-E,80,$2.00 ,SAT,SAT,0800A,0800P,2,,2HR,"R		",3/12/87,1-NEQ
1320018,301,N BROAD,E,13,D-E,80,$2.00 ,MON,FRI,0630P,0900P,2,,2HR,"R		",3/12/87,1-NEQ
1320019,301,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",3/12/87,1-NEQ
1320019,301,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0800P,2,,2HR,"I		",3/12/87,1-NEQ
1320019,301,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0630P,0900P,2,,2HR,"I		",3/12/87,1-NEQ
1320020,301,N BROAD,E,13,D-E,80,$2.50 ,MON,FRI,0930A,0400P,2,,2HR,"I		",3/12/87,1-NEQ
1320020,301,N BROAD,E,13,D-E,80,$2.50 ,SAT,SAT,0800A,0800P,2,,2HR,"I		",3/12/87,1-NEQ
